lrate,l2_reg,batchsize,n_epochs,loss
0.04037883153253197,0.5018779539020912,718.0,697.0,0.11839999999999995
0.3558780141617074,0.047334957476898976,115.0,866.0,0.17369999999999997
0.4112111197978148,0.5913968335591652,803.0,307.0,0.16369999999999996
0.9018150734417936,0.6993138584037769,1494.0,1302.0,0.12749999999999995
0.9248730574555857,0.6326713726117414,1585.0,1840.0,0.12450000000000006
0.72618960026532,0.2555681609717765,285.0,973.0,0.17490000000000006
0.7340981028005843,0.9255930876994064,381.0,585.0,0.11980000000000002
0.42665748983621443,0.8327802499592197,1015.0,1134.0,0.12309999999999999
0.40595518820829213,0.6238916027811843,1178.0,1726.0,0.15339999999999998
0.2967596519819222,0.006139736382800409,1023.0,98.0,0.15059999999999996
0.026204357700109093,0.7600174704845399,1667.0,522.0,0.1875
0.2922439373074205,0.13736763356740467,1198.0,620.0,0.21589999999999998
0.6007625519814815,0.9714385162538917,1616.0,294.0,0.1622
0.9509395585698931,0.9215190410232921,984.0,6.0,0.15800000000000003
0.1883617043815159,0.3298910492115874,684.0,1161.0,0.15869999999999995
0.5423330900367294,0.028709315123656043,1670.0,1440.0,0.18579999999999997
0.6209340120038748,0.9905257078621765,1323.0,1613.0,0.11070000000000002
0.1445902975822616,0.12417050509610139,1512.0,666.0,0.16449999999999998
0.4565768371875374,0.17903627581045323,1717.0,1263.0,0.16649999999999998
0.2615186316423602,0.6964954368263444,1392.0,336.0,0.16390000000000005
0.585865156943371,0.6388340562788415,1009.0,1582.0,0.1442
0.15989913029510427,0.6093000164599827,1065.0,1487.0,0.12490000000000001
0.6763281484801806,0.6842400103608753,1312.0,1089.0,0.1523
0.5264067034007924,0.46428459730027205,707.0,1472.0,0.1351
0.03451548070738264,0.40518324910601455,862.0,1224.0,0.16149999999999998
0.9812734308136063,0.663368228207963,629.0,1380.0,0.13370000000000004
0.40066440715914786,0.07181563415974468,649.0,486.0,0.16910000000000003
0.7208164069216968,0.9079837700825426,1435.0,1695.0,0.1251
0.88851222405038,0.9336452833885347,1531.0,1380.0,0.12660000000000005
0.1854405932037011,0.1771779024031107,348.0,274.0,0.13270000000000004
0.7781306681616175,0.5717855139244074,1701.0,1919.0,0.1362
0.23497857740868655,0.7926355972824414,1073.0,732.0,0.12339999999999995
0.27435687580035373,0.13960855804791883,730.0,1438.0,0.13970000000000005
0.35757940211466377,0.6881496064001533,1616.0,1884.0,0.15300000000000002
0.39484445480196495,0.18735507534065587,663.0,521.0,0.16710000000000003
0.06697481232907687,0.809190980620513,589.0,1919.0,0.12770000000000004
0.2727993516149688,0.8589325904793932,833.0,588.0,0.1271
0.5977069826569222,0.9076663892055804,1848.0,1319.0,0.14539999999999997
0.6901370183383575,0.5353194765904765,1134.0,197.0,0.1552
0.23546153432013228,0.8060062597289659,1836.0,604.0,0.16110000000000002
0.16097191600031469,0.8568370077695163,98.0,1132.0,0.11550000000000005
0.4523520591401212,0.7796799398159256,445.0,1997.0,0.18430000000000002
0.6080820648804564,0.6554395340403025,834.0,1532.0,0.13839999999999997
0.2297795671822901,0.40280317273657773,1153.0,598.0,0.13539999999999996
0.2855960651921625,0.4649975033457793,1720.0,171.0,0.1352
0.6315589392456691,0.4717610139583097,1602.0,828.0,0.17459999999999998
0.4772825377454656,0.8351746946389739,1168.0,1756.0,0.15290000000000004
0.02350192841785781,0.9536307299816069,653.0,1620.0,0.14649999999999996
0.20398489136942843,0.37109037284990587,1065.0,218.0,0.1834
0.8856714459984419,0.7872384993648103,533.0,751.0,0.13580000000000003
0.41270959467779833,0.755592663322279,951.0,764.0,0.14659999999999995
0.7686721884903721,0.1543544214429008,933.0,944.0,0.13939999999999997
0.6089264386536196,0.747868645731297,1953.0,1007.0,0.123
0.32769092995192073,0.8898111003569563,1124.0,1950.0,0.13839999999999997
0.7187222129706935,0.7775210882741597,1655.0,1163.0,0.15159999999999996
0.4731557108813421,0.18368704121796053,1536.0,78.0,0.21309999999999996
0.05097589911180411,0.2384878711687487,882.0,1283.0,0.12480000000000002
0.9946559910269192,0.043892450498838276,430.0,1444.0,0.13390000000000002
0.7352233261558311,0.500545588217975,1905.0,833.0,0.1713
0.4425465085475636,0.31607689617757695,1032.0,908.0,0.14459999999999995
0.5622063325383398,0.5108862047284382,1265.0,35.0,0.14939999999999998
0.24899560360916817,0.11047695731607343,1058.0,364.0,0.13580000000000003
0.5978208861391522,0.2575844078496886,1204.0,1509.0,0.16920000000000002
0.4337977215565727,0.12287989396202681,871.0,956.0,0.1652
0.988882324041328,0.7797892380280638,755.0,1788.0,0.18679999999999997
0.7708392874021884,0.7907643912903275,1156.0,479.0,0.14939999999999998
0.47494845816824405,0.696678445746237,1223.0,749.0,0.14229999999999998
0.007153041624376466,0.9872238865770769,1656.0,508.0,0.1481
0.6881175961851869,0.7489759557088486,1648.0,410.0,0.16690000000000005
0.4739057184787684,0.3865616327942166,266.0,1932.0,0.15100000000000002
0.5386525192530355,0.7388425071091473,725.0,1544.0,0.1421
0.8875253338534955,0.0549956195071416,812.0,612.0,0.1604
0.3199624528424361,0.26829363624725744,815.0,1024.0,0.15239999999999998
0.4222390996559321,0.429981081098448,1813.0,1301.0,0.12749999999999995
0.9508474503453542,0.36099415326090367,1285.0,1419.0,0.1604
0.653075224227564,0.023349455959205345,78.0,182.0,0.1523
0.07430433231489897,0.3177144836024882,1607.0,1588.0,0.1261
0.7469229189426981,0.9339925505598164,1623.0,1334.0,0.1491
0.2771086181288457,0.8268964133512908,785.0,618.0,0.12490000000000001
0.5687351599477034,0.6007221068558832,1638.0,565.0,0.14880000000000004
0.6863074374401635,0.5910107050878185,344.0,395.0,0.1441
0.36593015883244917,0.2441825382859859,1873.0,610.0,0.19599999999999995
0.2910494638893114,0.34834546111458664,1341.0,539.0,0.12819999999999998
0.29218472563814446,0.18854963642086064,1041.0,480.0,0.15759999999999996
0.8895852186879651,0.43072617412458036,1652.0,305.0,0.15949999999999998
0.2548141206658264,0.4590597572267431,562.0,1213.0,0.15469999999999995
0.7836008713079194,0.6902890399834632,1336.0,340.0,0.1331
0.4375628375184024,0.428606367398364,211.0,214.0,0.13349999999999995
0.4068941364003851,0.9808798410244554,1243.0,119.0,0.1149
0.6443868824033588,0.37779183467804545,1256.0,1595.0,0.14449999999999996
0.48568858326069064,0.9175807430050095,782.0,382.0,0.14849999999999997
0.5174265124521045,0.13379819285432148,608.0,1619.0,0.24680000000000002
0.21875310780697566,0.04381437249626574,54.0,180.0,0.14100000000000001
0.0808572630396086,0.0910729770207801,206.0,403.0,0.12180000000000002
0.31935929832804355,0.42739470340217267,1395.0,154.0,0.14670000000000005
0.038348924321009226,0.5150632291590418,1012.0,585.0,0.13580000000000003
0.4062372613437345,0.5085604290765201,945.0,1729.0,0.14
0.768521996853488,0.9000772976281654,917.0,1277.0,0.1139
0.05906946548526881,0.3480704802454153,1065.0,1797.0,0.14259999999999995
0.48226770844523237,0.680045584965799,1465.0,218.0,0.14570000000000005
